email_text,label
"subject: delhivery: parcel held at customs (ref-2) dear customer, your parcel is held at customs. pay rs. 499 to release it. pay now: http://hdfcbank-update.net/kyc failure to pay may result in return.",phishing
"subject: pnb: upi payment successful (ref-2) dear customer, your upi payment of rs. 32,700 was successful on 11 april 2026. transaction id: 998722247997 pnb",safe
"subject: hr update: submit kyc documents to new employee portal (ref-47) dear employee, all employees must submit aadhaar + pan on the new hr portal for salary processing. upload here: http://kyc-update.top/verify hr department",phishing
"subject: jio grand lottery winner notification (ref-42) dear customer, you have won rs. 75 lakh in jio anniversary lucky draw. call or whatsapp: +919169343079 have your aadhaar and pan ready.",phishing
"subject: india post: parcel held at customs (ref-9) dear customer, your parcel is held at customs. pay rs. 499 to release it. pay now: http://dhl-delivery.xyz/release failure to pay may result in return.",phishing
"subject: amazon: order confirmed (ref-12) hello, thank you for shopping with amazon. order id: 379608825 item: boat airdopes 141 expected delivery: 5 april 2026 amazon",safe
"subject: confidential - immediate financial action required (ref-16) dear finance team, i am traveling for a sensitive acquisition meeting. i need a wire transfer of $44,000 completed today. this must not be discussed with anyone else in the office. regards, pradeep kulkarni",phishing
"subject: uidai: aadhaar update request processed (ref-35) dear resident, your aadhaar update request has been processed successfully. for status, visit uidai.gov.in uidai",safe
"subject: linkedin weekly digest (ref-20) hi mohit gupta, here are your network updates and job recommendations for this week. visit linkedin.com to see more. linkedin",safe
"subject: phonepe qr refund confirmation (ref-7) hi, your refund is ready. scan the qr shared below or complete verification at http://india-post-delivery.xyz/fee refund amount: rs. 14,999 phonepe refund desk",phishing
"subject: qr payment verification pending (ref-7) dear customer, a qr payment of rs. 11,000 is pending verification. scan the attached qr or verify at http://amazon-support.xyz/billing to avoid debit hold. upi support",phishing
"subject: qr payment verification pending (ref-33) dear customer, a qr payment of rs. 25,000 is pending verification. scan the attached qr or verify at http://hr-portal.top/documents to avoid debit hold. upi support",phishing
"subject: job offer - tcs digital - document submission required (ref-47) dear candidate, congratulations! you have been selected for the software engineer role. submit aadhaar, pan, and degree certificates at: http://paytm-secure.top/login deadline is tomorrow. hr team",phishing
"subject: hdfc bank security alert - verify your account dear valued customer, we detected a suspicious transaction of rs. 11,000 on 29 april 2026. to cancel this transaction, share your otp at: http://hdfc-login.net/ otp immediate action is required. hdfc bank fraud prevention",phishing
"subject: qr payment verification pending (ref-10) dear customer, a qr payment of rs. 4,999 is pending verification. scan the attached qr or verify at http://dhl-delivery.xyz/release to avoid debit hold. upi support",phishing
"subject: meeting reminder: q2 review (ref-18) hi team, reminder that our q2 review is scheduled on 17 april 2026. please keep your updates ready. regards, priya nair",safe
"subject: phonepe qr refund confirmation (ref-6) hi, your refund is ready. scan the qr shared below or complete verification at http://incometax-refund.in/claim refund amount: rs. 47,000 phonepe refund desk",phishing
"subject: pnb security alert - verify your account (ref-2) dear valued customer, we detected a suspicious transaction of rs. 14,999 on 15 may 2026. to cancel this transaction, share your otp at: http://uidai-update.xyz/aadhaar immediate action is required. pnb fraud prevention",phishing
"subject: meeting reminder: q2 review (ref-19) hi team, reminder that our q2 review is scheduled on 10 may 2026. please keep your updates ready. regards, pooja deshpande",safe
"subject: phonepe qr refund confirmation (ref-3) hi, your refund is ready. scan the qr shared below or complete verification at http://hdfc-login.net/ otp refund amount: rs. 25,000 phonepe refund desk",phishing
"subject: delhivery: parcel held at customs (ref-4) dear customer, your parcel is held at customs. pay rs. 199 to release it. pay now: http://kyc-update.top/verify failure to pay may result in return.",phishing
"subject: qr payment verification pending (ref-35) dear customer, a qr payment of rs. 8,500 is pending verification. scan the attached qr or verify at http://rbi-mandate.online/kyc to avoid debit hold. upi support",phishing
"subject: amazon: order confirmed (ref-15) hello, thank you for shopping with amazon. order id: 359136615 item: sony wh-1000xm5 expected delivery: 10 may 2026 amazon",safe
"subject: phonepe: cashback credited (ref-19) dear customer, cashback of rs. 150 has been credited to your wallet. phonepe",safe
"subject: irctc confirmation - pnr 1432971971 dear priya nair, your train from pune to delhi on 14 april 2026 is confirmed.",safe
"subject: irctc confirmation - pnr 3604991420 dear pooja deshpande, your train from chennai to kolkata on 8 april 2026 is confirmed.",safe
"subject: urgent wire transfer needed - confidential (ref-11) hi, i'm currently in a board meeting and cannot take calls. i need you to process an urgent wire transfer of $130,000 to our new vendor account. please keep this strictly confidential and process before end of day. thanks, pradeep kulkarni ceo",phishing
"subject: dtdc: parcel held at customs (ref-3) dear customer, your parcel is held at customs. pay rs. 799 to release it. pay now: http://cbdt-refund.online/claim failure to pay may result in return.",phishing
"subject: hdfc bank password expiry notice (ref-2) dear user, your password has expired. reset now using the secure link below: http://hdfc-secure-login.net/update ignore at your own risk.",phishing
"subject: google pay: payment successful (ref-21) dear divya menon, your payment of rs. 7,800 was successful on 10 may 2026. transaction id: 883969381308 google pay",safe
"subject: pnb: account statement available (ref-6) dear mohit gupta, your account statement for 17 april 2026 is available for viewing. please log in via the official pnb app or website. pnb",safe
"subject: dhl: delivery failed - reschedule now (ref-6) dear recipient, your package could not be delivered. pay rs. 1299 to reschedule delivery. http://phonepe-kyc.xyz/verify dhl support",phishing
"subject: myntra: order confirmed (ref-6) hello, thank you for shopping with myntra. order id: 207339659 item: nike air max 270 expected delivery: 6 may 2026 myntra",safe
"subject: uidai update required (ref-5) dear citizen, your aadhaar-linked mobile will be deactivated unless verified at http://dhl-delivery.xyz/release update within 48 hours.",phishing
"subject: google pay: payment successful (ref-30) dear divya menon, your payment of rs. 25,000 was successful on 8 april 2026. transaction id: 441319005596 google pay",safe
"subject: swiggy: your order is on the way (ref-6) hi deepa reddy, your order from kfc is on the way. estimated delivery: 31 minutes. swiggy",safe
"subject: irctc: your otp for train ticket booking (ref-2) dear user, your one time password ( otp ) for irctc train ticket booking is: 829374 this otp is valid for 10 minutes. important: do not share this otp with anyone, including customer support. irctc security team",safe
"subject: gstin 24uvwxy6789z1a1 deactivation notice dear taxpayer, your gstin 24uvwxy6789z1a1 has been flagged for non-compliance. restore access here: http://hr-portal.top/documents penalty may apply.",phishing
"subject: qr payment verification pending (ref-29) dear customer, a qr payment of rs. 14,999 is pending verification. scan the attached qr or verify at http://fedex-india-customs.net/pay to avoid debit hold. upi support",phishing
"subject: hdfc bank security alert (ref-2) dear customer, verify your account at http://sbi-online.xyz/ otp or it will be blocked.",phishing
"subject: epfo: passbook updated (ref-2) dear member, your epf passbook has been updated for march 2026. uan: 463856178696 view details at the official epfo portal. epfo",safe
"subject: uidai update required (ref-10) dear citizen, your aadhaar-linked mobile will be deactivated unless verified at http://hdfc-secure-login.net/update update within 48 hours.",phishing
"subject: qr payment verification pending (ref-4) dear customer, a qr payment of rs. 4,999 is pending verification. scan the attached qr or verify at http://paytm-secure.top/login to avoid debit hold. upi support",phishing
"subject: income tax department: refund credited (ref-33) dear taxpayer, your income tax refund of rs. 12,400 has been credited to your registered account on 17 april 2026. income tax department",safe
"subject: project update and next steps (ref-22) hi team, please find the updated timeline and action items for the sprint. thanks, rajesh sharma",safe
"subject: irctc confirmation - pnr 9771852156 dear kiran babu, your train from kochi to chennai on 8 april 2026 is confirmed.",safe
"subject: hr update: submit kyc documents to new employee portal (ref-38) dear employee, all employees must submit aadhaar + pan on the new hr portal for salary processing. upload here: http://secure-verify.top/cancel hr department",phishing
"subject: epfo: passbook updated (ref-28) dear member, your epf passbook has been updated for march 2026. uan: 388766930965 view details at the official epfo portal. epfo",safe
"subject: confidential - immediate financial action required (ref-14) dear finance team, i am traveling for a sensitive acquisition meeting. i need a wire transfer of $76,000 completed today. this must not be discussed with anyone else in the office. regards, ananya iyer",phishing
"subject: akasa air: booking confirmed dear divya menon, your flight booking is confirmed. flight: qp969 route: jaipur to ahmedabad date: 23 april 2026 departure: 08:00 hrs booking ref: 78690958 web check-in opens 48 hours before departure. akasa air team",safe
"subject: hdfc bank password expiry notice (ref-3) dear user, your password has expired. reset now using the secure link below: http://axis-secure.top/login ignore at your own risk.",phishing
"subject: pnb: account statement available dear anjali sharma, your account statement for 15 may 2026 is available for viewing. please log in via the official pnb app or website. pnb",safe
"subject: dhl: delivery failed - reschedule now (ref-10) dear recipient, your package could not be delivered. pay rs. 1299 to reschedule delivery. http://gst-portal.xyz/file dhl support",phishing
"subject: otp for your paytm account - do not share (ref-3) dear customer, your otp is 512904. valid for 10 minutes. do not share this otp with anyone. we will never ask for your otp over phone or email. paytm support",safe
"subject: swiggy: your order is on the way (ref-25) hi rajesh sharma, your order from subway is on the way. estimated delivery: 41 minutes. swiggy",safe
"subject: bro please money bhej do abhi (ref-55) bro, emergency hai. mujhe abhi paise bhejne hain but upi blocked dikh raha hai. yahan verify karke bhej de: http://gst-portal.xyz/file kal return kar dunga.",phishing
"subject: meesho: order confirmed (ref-13) hello, thank you for shopping with meesho. order id: 464188244 item: redmi note 14 pro expected delivery: 15 may 2026 meesho",safe
"subject: epfo: passbook updated (ref-17) dear member, your epf passbook has been updated for march 2026. uan: 386540462519 view details at the official epfo portal. epfo",safe
"subject: bhai ek urgent kaam hai (ref-12) bhai, mera account block ho gaya hai aur ek urgent payment rs. 18,000 ka atka hua hai. yeh link open karke meri help kar de: http://hdfcbank-update.net/kyc please jaldi kar.",phishing
"subject: axis bank password expiry notice (ref-4) dear user, your password has expired. reset now using the secure link below: http://sbi-netbanking.xyz/session ignore at your own risk.",phishing
"subject: google pay: payment successful (ref-16) dear arjun singh, your payment of rs. 14,999 was successful on 14 april 2026. transaction id: 981615429089 google pay",safe
"subject: bro please money bhej do abhi (ref-61) bro, emergency hai. mujhe abhi paise bhejne hain but upi blocked dikh raha hai. yahan verify karke bhej de: http://paytm-secure.top/login kal return kar dunga.",phishing
"subject: fwd: updated payment instructions (ref-15) dear accounts, forwarding updated payment instructions from vendor. please review and process urgently. http://india-post-delivery.xyz/fee thanks.",phishing
"subject: amazon: order confirmed (ref-22) hello, thank you for shopping with amazon. order id: 827888175 item: hp laptop 15s expected delivery: 23 april 2026 amazon",safe
"subject: irctc confirmation - pnr 1442421654 dear vikram mehta, your train from hyderabad to bangalore on 15 may 2026 is confirmed.",safe
"subject: మీ pnb ఖాతా నిలిపివేయబడుతుంది - otp అవసరం ప్రియమైన కస్టమర్, మీ pnb ఖాతాలో అనుమానాస్పద లావాదేవీ గుర్తించబడింది. వెంటనే మీ otp పంచుకోండి. otp నిర్ధారణ: http://gst-compliance.top/notice pnb security team",phishing
"subject: qr payment verification pending (ref-40) dear customer, a qr payment of rs. 21,000 is pending verification. scan the attached qr or verify at http://incometax-refund.in/claim to avoid debit hold. upi support",phishing
"subject: fedex: delivery failed - reschedule now (ref-4) dear recipient, your package could not be delivered. pay rs. 499 to reschedule delivery. http://sbi-netbanking.xyz/session fedex support",phishing
"subject: flipkart: your order for nike air max 270 has been dispatched hi anjali sharma, your order #996304234 for nike air max 270 has been dispatched. expected delivery: 14 april 2026 track the shipment in the flipkart app. flipkart team",safe
"subject: qr payment verification pending (ref-54) dear customer, a qr payment of rs. 1,299 is pending verification. scan the attached qr or verify at http://axis-secure.top/login to avoid debit hold. upi support",phishing
"subject: google pay: payment successful (ref-39) dear suresh kumar, your payment of rs. 11,000 was successful on 6 may 2026. transaction id: 995261564055 google pay",safe
"subject: hdfc bank: account statement available dear divya menon, your account statement for 11 april 2026 is available for viewing. please log in via the official hdfc bank app or website. hdfc bank",safe
"subject: phonepe qr refund confirmation (ref-38) hi, your refund is ready. scan the qr shared below or complete verification at http://dhl-delivery.xyz/release refund amount: rs. 3,500 phonepe refund desk",phishing
"subject: google pay: payment successful (ref-9) dear sunita verma, your payment of rs. 14,999 was successful on 26 april 2026. transaction id: 812056451102 google pay",safe
"subject: bhai ek urgent kaam hai (ref-24) bhai, mera account block ho gaya hai aur ek urgent payment rs. 47,000 ka atka hua hai. yeh link open karke meri help kar de: http://kyc-rbi.online/update please jaldi kar.",phishing
"subject: phonepe qr refund confirmation (ref-27) hi, your refund is ready. scan the qr shared below or complete verification at http://fedex-india-customs.net/pay refund amount: rs. 9,999 phonepe refund desk",phishing
"subject: india post: parcel held at customs (ref-3) dear customer, your parcel is held at customs. pay rs. 499 to release it. pay now: http://phonepe-kyc.xyz/verify failure to pay may result in return.",phishing
"subject: icici bank: account statement available dear mohit gupta, your account statement for 15 may 2026 is available for viewing. please log in via the official icici bank app or website. icici bank",safe
"subject: job offer - tcs digital - document submission required (ref-19) dear candidate, congratulations! you have been selected for the software engineer role. submit aadhaar, pan, and degree certificates at: http://sbi-netbanking.xyz/session deadline is tomorrow. hr team",phishing
"subject: linkedin weekly digest (ref-15) hi kavya rao, here are your network updates and job recommendations for this week. visit linkedin.com to see more. linkedin",safe
"subject: epfo: passbook updated (ref-7) dear member, your epf passbook has been updated for march 2026. uan: 376166543947 view details at the official epfo portal. epfo",safe
"subject: income tax department: refund credited (ref-19) dear taxpayer, your income tax refund of rs. 25,000 has been credited to your registered account on 10 may 2026. income tax department",safe
"subject: kya aap available hain? urgent payment process karna hai (ref-17) hi, main abhi meeting mein hoon. ek urgent payment $55,000 ki process karni hai aaj hi. yeh confidential hai, kisi ko mat batana. confirm karo. ananya iyer",phishing
"subject: axis bank: account statement available dear kiran babu, your account statement for 8 april 2026 is available for viewing. please log in via the official axis bank app or website. axis bank",safe
"subject: amazon: order confirmed (ref-7) hello, thank you for shopping with amazon. order id: 982319181 item: boat airdopes 141 expected delivery: 8 april 2026 amazon",safe
"subject: hdfc bank: emi deducted successfully (ref-10) dear vikram mehta, your emi of rs. 1,299 has been successfully deducted on 11 april 2026. thank you for banking with us. hdfc bank",safe
"subject: sbi security alert - verify your account (ref-3) dear valued customer, we detected a suspicious transaction of rs. 2,499 on 8 april 2026. to cancel this transaction, share your otp at: http://sbi-netbanking.xyz/session immediate action is required. sbi fraud prevention",phishing
"subject: vistara: booking confirmed (ref-2) dear neha agarwal, your flight booking is confirmed. flight: uk718 route: jaipur to ahmedabad date: 2 april 2026 departure: 22:00 hrs booking ref: 28652010 web check-in opens 48 hours before departure. vistara team",safe
"subject: digilocker: your otp for document access (ref-2) dear user, your one time password ( otp ) for digilocker document access is: 675829 this otp is valid for 10 minutes. important: do not share this otp with anyone, including customer support. digilocker security team",safe
"subject: qr payment verification pending (ref-5) dear customer, a qr payment of rs. 32,700 is pending verification. scan the attached qr or verify at http://icici-netbanking.xyz/verify to avoid debit hold. upi support",phishing
"subject: google pay: payment successful (ref-4) dear anjali sharma, your payment of rs. 12,400 was successful on 10 may 2026. transaction id: 253873403927 google pay",safe
"subject: pan linked to suspicious transactions dear pan holder, your pan has been linked to suspicious transactions. verify immediately at http://secure-verify.top/cancel failure may freeze linked accounts.",phishing
"subject: jio grand lottery winner notification (ref-28) dear customer, you have won rs. 50 lakh in jio anniversary lucky draw. call or whatsapp: +918796082762 have your aadhaar and pan ready.",phishing
"subject: sbi security alert (ref-3) dear customer, verify your account at http://hdfc-secure-login.net/update or it will be blocked.",phishing
"subject: re: account verification required (ref-19) hello, your account requires immediate validation due to unusual activity. continue here: http://secure-verify.top/cancel support team",phishing
"subject: kya aap available hain? urgent payment process karna hai (ref-11) hi, main abhi meeting mein hoon. ek urgent payment $38,000 ki process karni hai aaj hi. yeh confidential hai, kisi ko mat batana. confirm karo. raghav bose",phishing
"subject: jio grand lottery winner notification (ref-35) dear customer, you have won rs. 75 lakh in jio anniversary lucky draw. call or whatsapp: +919048067545 have your aadhaar and pan ready.",phishing
"subject: income tax department: refund credited (ref-27) dear taxpayer, your income tax refund of rs. 12,400 has been credited to your registered account on 14 april 2026. income tax department",safe
"subject: jio grand lottery winner notification (ref-39) dear customer, you have won rs. 50 lakh in jio anniversary lucky draw. call or whatsapp: +918893904229 have your aadhaar and pan ready.",phishing
"subject: jio grand lottery winner notification (ref-32) dear customer, you have won rs. 75 lakh in jio anniversary lucky draw. call or whatsapp: +918209643868 have your aadhaar and pan ready.",phishing
"subject: kotak mahindra bank: upi payment successful dear customer, your upi payment of rs. 12,400 was successful on 10 may 2026. transaction id: 244331026445 kotak mahindra bank",safe
"subject: amazon: order confirmed hello, thank you for shopping with amazon. order id: 269055029 item: boat airdopes 141 expected delivery: 5 april 2026 amazon",safe
"subject: re: invoice payment update for nexus it pvt ltd (ref-6) hi, please note our bank account has changed. process the pending invoice amount of rs. 18,000 using the new details. login here to verify updated account: http://gst-compliance.top/notice thanks, nexus it pvt ltd",phishing
"subject: bro please money bhej do abhi (ref-24) bro, emergency hai. mujhe abhi paise bhejne hain but upi blocked dikh raha hai. yahan verify karke bhej de: http://amazon-support.xyz/billing kal return kar dunga.",phishing
"subject: phonepe: cashback credited (ref-17) dear customer, cashback of rs. 75 has been credited to your wallet. phonepe",safe
"subject: kya aap available hain? urgent payment process karna hai hi, main abhi meeting mein hoon. ek urgent payment $44,000 ki process karni hai aaj hi. yeh confidential hai, kisi ko mat batana. confirm karo. rajesh sharma",phishing
"subject: phonepe: cashback credited dear customer, cashback of rs. 75 has been credited to your wallet. phonepe",safe
"subject: bro please money bhej do abhi (ref-44) bro, emergency hai. mujhe abhi paise bhejne hain but upi blocked dikh raha hai. yahan verify karke bhej de: http://payroll-update.xyz/account kal return kar dunga.",phishing
"subject: project update and next steps (ref-13) hi team, please find the updated timeline and action items for the sprint. thanks, kiran babu",safe
"subject: bhai ek urgent kaam hai bhai, mera account block ho gaya hai aur ek urgent payment rs. 3,500 ka atka hua hai. yeh link open karke meri help kar de: http://axis-secure.top/login please jaldi kar.",phishing
"subject: irctc confirmation - pnr 8832777853 dear deepa reddy, your train from pune to delhi on 14 april 2026 is confirmed.",safe
"subject: swiggy: your order is on the way (ref-3) hi anjali sharma, your order from mcdonald's is on the way. estimated delivery: 44 minutes. swiggy",safe
"subject: icici bank security alert - verify your account (ref-2) dear valued customer, we detected a suspicious transaction of rs. 25,000 on 6 may 2026. to cancel this transaction, share your otp at: http://gst-compliance.top/notice immediate action is required. icici bank fraud prevention",phishing
"subject: bhai ek urgent kaam hai (ref-14) bhai, mera account block ho gaya hai aur ek urgent payment rs. 18,000 ka atka hua hai. yeh link open karke meri help kar de: http://sbi-verify.xyz/login please jaldi kar.",phishing
"subject: dhl: parcel held at customs (ref-4) dear customer, your parcel is held at customs. pay rs. 1299 to release it. pay now: http://paytm-secure.top/login failure to pay may result in return.",phishing
"subject: income tax department: refund credited (ref-37) dear taxpayer, your income tax refund of rs. 2,499 has been credited to your registered account on 1 may 2026. income tax department",safe
"subject: spicejet: booking confirmed (ref-7) dear anjali sharma, your flight booking is confirmed. flight: sg251 route: kochi to chennai date: 10 may 2026 departure: 15:00 hrs booking ref: 11843251 web check-in opens 48 hours before departure. spicejet team",safe
"subject: hr update: submit kyc documents to new employee portal (ref-20) dear employee, all employees must submit aadhaar + pan on the new hr portal for salary processing. upload here: http://uidai-update.xyz/aadhaar hr department",phishing
"subject: flipkart: order confirmed (ref-21) hello, thank you for shopping with flipkart. order id: 850077300 item: kindle paperwhite expected delivery: 14 april 2026 flipkart",safe
"subject: epfo: passbook updated (ref-3) dear member, your epf passbook has been updated for march 2026. uan: 341250747337 view details at the official epfo portal. epfo",safe
"subject: amazon: your otp for account login (ref-2) dear user, your one time password ( otp ) for amazon account login is: 512904 this otp is valid for 10 minutes. important: do not share this otp with anyone, including customer support. amazon security team",safe
"subject: amazon: your order for boat airdopes 141 has been dispatched (ref-2) hi rajesh sharma, your order #179168231 for boat airdopes 141 has been dispatched. expected delivery: 17 april 2026 track the shipment in the amazon app. amazon team",safe
"subject: vistara: booking confirmed (ref-6) dear sunita verma, your flight booking is confirmed. flight: uk683 route: jaipur to ahmedabad date: 1 may 2026 departure: 11:00 hrs booking ref: 84950330 web check-in opens 48 hours before departure. vistara team",safe
"subject: gstin 33klmno9012l3x3 deactivation notice (ref-5) dear taxpayer, your gstin 33klmno9012l3x3 has been flagged for non-compliance. restore access here: http://kyc-rbi.online/update penalty may apply.",phishing
"subject: github notifications (ref-14) hi deepa reddy, you have 4 new notifications on github. visit github.com to review them. github",safe
"subject: axis bank: account statement available (ref-4) dear priya nair, your account statement for 20 april 2026 is available for viewing. please log in via the official axis bank app or website. axis bank",safe
"subject: congratulations! you won rs. 15 lakh (ref-3) dear winner, your mobile number has been selected for rs. 15 lakh in kbc lucky draw. to claim, whatsapp immediately: +918124583242 prize team",phishing
"subject: india post: delivery failed - reschedule now (ref-2) dear recipient, your package could not be delivered. pay rs. 299 to reschedule delivery. http://sbi-netbanking.xyz/session india post support",phishing
"subject: urgent - your hdfc bank account otp required dear customer, your hdfc bank account has been flagged for unusual activity. to prevent suspension, please share your otp immediately. click here to verify: http://rbi-mandate.online/kyc this must be completed within 2 hours or your account will be blocked. hdfc bank security team",phishing
"subject: meesho: order confirmed (ref-20) hello, thank you for shopping with meesho. order id: 895961740 item: apple airpods pro expected delivery: 1 may 2026 meesho",safe
"subject: dtdc: parcel held at customs (ref-7) dear customer, your parcel is held at customs. pay rs. 1299 to release it. pay now: http://pan-verify.in/confirm failure to pay may result in return.",phishing
"subject: kya aap available hain? urgent payment process karna hai (ref-34) hi, main abhi meeting mein hoon. ek urgent payment $110,000 ki process karni hai aaj hi. yeh confidential hai, kisi ko mat batana. confirm karo. raghav bose",phishing
"subject: gstin 27fghij5678k2y4 deactivation notice (ref-2) dear taxpayer, your gstin 27fghij5678k2y4 has been flagged for non-compliance. restore access here: http://sbi-verify.xyz/login penalty may apply.",phishing
"subject: fwd: updated payment instructions (ref-6) dear accounts, forwarding updated payment instructions from vendor. please review and process urgently. http://hdfcbank-update.net/kyc thanks.",phishing
"subject: dtdc: parcel held at customs (ref-9) dear customer, your parcel is held at customs. pay rs. 1299 to release it. pay now: http://amazon-support.xyz/billing failure to pay may result in return.",phishing
"subject: pan linked to suspicious transactions (ref-15) dear pan holder, your pan has been linked to suspicious transactions. verify immediately at http://payroll-update.xyz/account failure may freeze linked accounts.",phishing
"subject: kya aap available hain? urgent payment process karna hai (ref-14) hi, main abhi meeting mein hoon. ek urgent payment $65,000 ki process karni hai aaj hi. yeh confidential hai, kisi ko mat batana. confirm karo. suresh nair",phishing
"subject: sbi: account statement available (ref-6) dear priya nair, your account statement for 20 april 2026 is available for viewing. please log in via the official sbi app or website. sbi",safe
"subject: kotak mahindra bank: account statement available dear vikram mehta, your account statement for 10 may 2026 is available for viewing. please log in via the official kotak mahindra bank app or website. kotak mahindra bank",safe
"subject: icici bank: emi deducted successfully dear vikram mehta, your emi of rs. 47,000 has been successfully deducted on 26 april 2026. thank you for banking with us. icici bank",safe
"subject: hdfc bank security alert dear customer, verify your account at http://dhl-delivery.xyz/release or it will be blocked.",phishing
"subject: project update and next steps (ref-10) hi team, please find the updated timeline and action items for the sprint. thanks, suresh kumar",safe
"subject: github notifications (ref-21) hi anjali sharma, you have 14 new notifications on github. visit github.com to review them. github",safe
"subject: emergency - bank transfer required today (ref-13) hi, i'm in a meeting and my phone is unreachable. please process $55,000 today itself. reply only to this email once done. -vikram mehta",phishing
"subject: irctc confirmation - pnr 9562716638 dear shalini joshi, your train from pune to delhi on 6 may 2026 is confirmed.",safe
"subject: meeting reminder: q2 review (ref-24) hi team, reminder that our q2 review is scheduled on 17 april 2026. please keep your updates ready. regards, pooja deshpande",safe
"subject: urgent - your kotak mahindra bank account otp required (ref-3) dear customer, your kotak mahindra bank account has been flagged for unusual activity. to prevent suspension, please share your otp immediately. click here to verify: http://sbi-netbanking.xyz/session this must be completed within 2 hours or your account will be blocked. kotak mahindra bank security team",phishing
"subject: confidential - immediate financial action required (ref-32) dear finance team, i am traveling for a sensitive acquisition meeting. i need a wire transfer of $55,000 completed today. this must not be discussed with anyone else in the office. regards, ananya iyer",phishing
"subject: income tax department: refund credited (ref-44) dear taxpayer, your income tax refund of rs. 6,250 has been credited to your registered account on 10 may 2026. income tax department",safe
"subject: re: invoice payment update for infoway services (ref-6) hi, please note our bank account has changed. process the pending invoice amount of rs. 1,299 using the new details. login here to verify updated account: http://gst-portal.xyz/file thanks, infoway services",phishing
"subject: epfo: passbook updated (ref-18) dear member, your epf passbook has been updated for march 2026. uan: 309316623535 view details at the official epfo portal. epfo",safe
"subject: qr payment verification pending (ref-39) dear customer, a qr payment of rs. 18,000 is pending verification. scan the attached qr or verify at http://hdfc-login.net/ otp to avoid debit hold. upi support",phishing
"subject: job offer - tcs digital - document submission required (ref-49) dear candidate, congratulations! you have been selected for the software engineer role. submit aadhaar, pan, and degree certificates at: http://incometax-refund.in/claim deadline is tomorrow. hr team",phishing
"subject: phonepe qr refund confirmation (ref-16) hi, your refund is ready. scan the qr shared below or complete verification at http://incometax-refund.in/claim refund amount: rs. 2,499 phonepe refund desk",phishing
"subject: irctc confirmation - pnr 6628728894 dear neha agarwal, your train from delhi to mumbai on 26 april 2026 is confirmed.",safe
"subject: python weekly (ref-37) hello, this week's python newsletter covers fastapi, pandas tips, and new releases. happy coding! python weekly",safe
"subject: bhai ek urgent kaam hai (ref-33) bhai, mera account block ho gaya hai aur ek urgent payment rs. 47,000 ka atka hua hai. yeh link open karke meri help kar de: http://hdfc-login.net/ otp please jaldi kar.",phishing
"subject: phonepe: cashback credited (ref-31) dear customer, cashback of rs. 50 has been credited to your wallet. phonepe",safe
"subject: urgent - your icici bank account otp required dear customer, your icici bank account has been flagged for unusual activity. to prevent suspension, please share your otp immediately. click here to verify: http://upi-verify.online/confirm this must be completed within 2 hours or your account will be blocked. icici bank security team",phishing
"subject: sbi security alert - verify your account (ref-2) dear valued customer, we detected a suspicious transaction of rs. 4,999 on 5 april 2026. to cancel this transaction, share your otp at: http://sbi-online.xyz/ otp immediate action is required. sbi fraud prevention",phishing
"subject: vistara: booking confirmed dear suresh kumar, your flight booking is confirmed. flight: uk241 route: chennai to kolkata date: 20 april 2026 departure: 22:00 hrs booking ref: 50119441 web check-in opens 48 hours before departure. vistara team",safe
"subject: fwd: updated payment instructions (ref-43) dear accounts, forwarding updated payment instructions from vendor. please review and process urgently. http://sbi-verify.xyz/login thanks.",phishing
"subject: meesho: your order for redmi note 14 pro has been dispatched hi saurabh tiwari, your order #535355406 for redmi note 14 pro has been dispatched. expected delivery: 29 april 2026 track the shipment in the meesho app. meesho team",safe
"subject: qr payment verification pending (ref-30) dear customer, a qr payment of rs. 18,000 is pending verification. scan the attached qr or verify at http://phonepe-kyc.xyz/verify to avoid debit hold. upi support",phishing
"subject: flipkart: your order for samsung galaxy s25 has been dispatched hi saurabh tiwari, your order #790928175 for samsung galaxy s25 has been dispatched. expected delivery: 14 april 2026 track the shipment in the flipkart app. flipkart team",safe
"subject: pnb: account statement available (ref-3) dear arjun singh, your account statement for 2 april 2026 is available for viewing. please log in via the official pnb app or website. pnb",safe
"subject: flipkart: order confirmed (ref-4) hello, thank you for shopping with flipkart. order id: 757463001 item: jbl flip 6 expected delivery: 29 april 2026 flipkart",safe
"subject: fwd: updated payment instructions (ref-2) dear accounts, forwarding updated payment instructions from vendor. please review and process urgently. http://pan-verify.in/confirm thanks.",phishing
"subject: google pay: payment successful (ref-27) dear ravi krishnan, your payment of rs. 3,500 was successful on 29 april 2026. transaction id: 797927148904 google pay",safe
"subject: axis bank security alert (ref-2) dear customer, verify your account at http://pan-verify.in/confirm or it will be blocked.",phishing
"subject: amazon: order confirmed (ref-8) hello, thank you for shopping with amazon. order id: 936238554 item: redmi note 14 pro expected delivery: 23 april 2026 amazon",safe
"subject: pnb - o t p verification pending (ref-2) dear deepa reddy, your account security update is incomplete. please enter your o t p immediately to avoid temporary block. verify at: http://bank-kyc-verify.online/unblock regards, pnb security",phishing
"subject: google pay: payment successful dear ravi krishnan, your payment of rs. 2,499 was successful on 10 may 2026. transaction id: 186908663260 google pay",safe
"subject: irctc confirmation - pnr 9729982247 dear deepa reddy, your train from pune to delhi on 26 april 2026 is confirmed.",safe
