"email_text","label"
"Subject: Bhai ek urgent kaam hai (Ref-33)

Bhai,

Mera account block ho gaya hai aur ek urgent payment Rs. 47,000 ka atka hua hai.

Yeh link open karke meri help kar de: http://hdfc-login.net/otp

Please jaldi kar.","phishing"
"Subject: OTP for your Zepto account - Do Not Share (Ref-5)

Dear Customer,

Your OTP is 103948. Valid for 10 minutes.

Do not share this OTP with anyone. We will never ask for your OTP over phone or email.

Zepto Support","safe"
"Subject: Google: New sign-in to your account (Ref-9)

Hi,

We noticed a new sign-in to your Google account.

If this was you, no action is needed. If not, review your account security settings.

Google Security","safe"
"Subject: PhonePe: Cashback credited (Ref-31)

Dear Customer,

Cashback of Rs. 50 has been credited to your wallet.

PhonePe","safe"
"Subject: URGENT - Your ICICI Bank account OTP required

Dear Customer,

Your ICICI Bank account has been flagged for unusual activity. To prevent suspension, please share your OTP immediately.

Click here to verify: http://upi-verify.online/confirm

This must be completed within 2 hours or your account will be blocked.

ICICI Bank Security Team","phishing"
"Subject: SBI Security Alert - Verify Your Account (Ref-2)

Dear Valued Customer,

We detected a suspicious transaction of Rs. 4,999 on 5 April 2026. To cancel this transaction, share your OTP at: http://sbi-online.xyz/otp

Immediate action is required.

SBI Fraud Prevention","phishing"
"Subject: Your salary slip is ready (Ref-6)

Dear Anjali Sharma,

Your salary slip for this month is now available on the HR portal.

Regards,
HR Team","safe"
"Subject: Fwd: Updated payment instructions (Ref-24)

Dear Accounts,

Forwarding updated payment instructions from vendor. Please review and process urgently.

http://fedex-india-customs.net/pay

Thanks.","phishing"
"Subject: UIDAI update required (Ref-4)

Dear Citizen,

Your Aadhaar-linked mobile will be deactivated unless verified at http://upi-verify.online/confirm

Update within 48 hours.","phishing"
"Subject: Vistara: Booking Confirmed

Dear Suresh Kumar,

Your flight booking is confirmed.

Flight: UK241
Route: Chennai to Kolkata
Date: 20 April 2026
Departure: 22:00 hrs
Booking Ref: 50119441

Web check-in opens 48 hours before departure.

Vistara Team","safe"
"Subject: Fwd: Updated payment instructions (Ref-43)

Dear Accounts,

Forwarding updated payment instructions from vendor. Please review and process urgently.

http://sbi-verify.xyz/login

Thanks.","phishing"
"Subject: Meesho: Your order for Redmi Note 14 Pro has been dispatched

Hi Saurabh Tiwari,

Your order #535355406 for Redmi Note 14 Pro has been dispatched.

Expected delivery: 29 April 2026

Track the shipment in the Meesho app.

Meesho Team","safe"
"Subject: QR payment verification pending (Ref-30)

Dear Customer,

A QR payment of Rs. 18,000 is pending verification. Scan the attached QR or verify at http://phonepe-kyc.xyz/verify to avoid debit hold.

UPI Support","phishing"
"Subject: Python Weekly (Ref-32)

Hello,

This week's Python newsletter covers FastAPI, Pandas tips, and new releases.

Happy coding!

Python Weekly","safe"
"Subject: OTP for your DigiLocker account - Do Not Share (Ref-5)

Dear Customer,

Your OTP is 763829. Valid for 10 minutes.

Do not share this OTP with anyone. We will never ask for your OTP over phone or email.

DigiLocker Support","safe"
"Subject: Flipkart: Your order for Samsung Galaxy S25 has been dispatched

Hi Saurabh Tiwari,

Your order #790928175 for Samsung Galaxy S25 has been dispatched.

Expected delivery: 14 April 2026

Track the shipment in the Flipkart app.

Flipkart Team","safe"
"Subject: PNB: Account Statement Available (Ref-3)

Dear Arjun Singh,

Your account statement for 2 April 2026 is available for viewing.

Please log in via the official PNB app or website.

PNB","safe"
"Subject: Kya aap available hain? Urgent payment process karna hai (Ref-6)

Hi,

Main abhi meeting mein hoon. Ek urgent payment $50,000 ki process karni hai aaj hi.

Yeh confidential hai, kisi ko mat batana.

Confirm karo.

Ananya Iyer","phishing"
"Subject: Python Weekly (Ref-22)

Hello,

This week's Python newsletter covers FastAPI, Pandas tips, and new releases.

Happy coding!

Python Weekly","safe"
"Subject: Flipkart: Order confirmed (Ref-4)

Hello,

Thank you for shopping with Flipkart.

Order ID: 757463001
Item: JBL Flip 6
Expected delivery: 29 April 2026

Flipkart","safe"
"Subject: Income Tax Department: Refund credited (Ref-46)

Dear Taxpayer,

Your income tax refund of Rs. 18,000 has been credited to your registered account on 6 May 2026.

Income Tax Department","safe"
"Subject: OTP for your ICICI Bank account - Do Not Share

Dear Customer,

Your OTP is 564738. Valid for 10 minutes.

Do not share this OTP with anyone. We will never ask for your OTP over phone or email.

ICICI Bank Support","safe"
"Subject: Fwd: Updated payment instructions (Ref-2)

Dear Accounts,

Forwarding updated payment instructions from vendor. Please review and process urgently.

http://pan-verify.in/confirm

Thanks.","phishing"
"Subject: Google Pay: Payment successful (Ref-27)

Dear Ravi Krishnan,

Your payment of Rs. 3,500 was successful on 29 April 2026.

Transaction ID: 797927148904

Google Pay","safe"
"Subject: Axis Bank Security Alert (Ref-2)

Dear Customer,

Verify your account at http://pan-verify.in/confirm or it will be blocked.","phishing"
"Subject: ICICI Bank Password Expiry Notice (Ref-2)

Dear User,

Your password has expired. Reset now using the secure link below:

http://hdfc-secure-login.net/update

Ignore at your own risk.","phishing"
"Subject: Amazon: Order confirmed (Ref-8)

Hello,

Thank you for shopping with Amazon.

Order ID: 936238554
Item: Redmi Note 14 Pro
Expected delivery: 23 April 2026

Amazon","safe"
"Subject: PNB - O T P verification pending (Ref-2)

Dear Deepa Reddy,

Your account security update is incomplete. Please enter your O T P immediately to avoid temporary block.

Verify at: http://bank-kyc-verify.online/unblock

Regards,
PNB Security","phishing"
"Subject: UIDAI: Aadhaar update request processed (Ref-21)

Dear Resident,

Your Aadhaar update request has been processed successfully.

For status, visit uidai.gov.in

UIDAI","safe"
"Subject: Google Pay: Payment successful

Dear Ravi Krishnan,

Your payment of Rs. 2,499 was successful on 10 May 2026.

Transaction ID: 186908663260

Google Pay","safe"
"Subject: Income Tax Department: Refund credited (Ref-17)

Dear Taxpayer,

Your income tax refund of Rs. 6,250 has been credited to your registered account on 23 April 2026.

Income Tax Department","safe"
"Subject: IRCTC Confirmation - PNR 9729982247

Dear Deepa Reddy, your train from Pune to Delhi on 26 April 2026 is confirmed.","safe"
"Subject: Meesho: Your order for Nike Air Max 270 has been dispatched (Ref-2)

Hi Neha Agarwal,

Your order #499327067 for Nike Air Max 270 has been dispatched.

Expected delivery: 14 April 2026

Track the shipment in the Meesho app.

Meesho Team","safe"
"Subject: Flipkart: Your order for Philips Air Fryer has been dispatched

Hi Vikram Mehta,

Your order #816246415 for Philips Air Fryer has been dispatched.

Expected delivery: 23 April 2026

Track the shipment in the Flipkart app.

Flipkart Team","safe"
"Subject: PhonePe: Cashback credited (Ref-29)

Dear Customer,

Cashback of Rs. 50 has been credited to your wallet.

PhonePe","safe"
"Subject: Job Offer - TCS Digital - Document Submission Required (Ref-17)

Dear Candidate,

Congratulations! You have been selected for the Software Engineer role.

Submit Aadhaar, PAN, and degree certificates at: http://sbi-netbanking.xyz/session

Deadline is tomorrow.

HR Team","phishing"
"Subject: Google: New sign-in to your account (Ref-14)

Hi,

We noticed a new sign-in to your Google account.

If this was you, no action is needed. If not, review your account security settings.

Google Security","safe"
"Subject: GitHub Notifications (Ref-12)

Hi Priya Nair,

You have 7 new notifications on GitHub.

Visit github.com to review them.

GitHub","safe"
"Subject: Re: Invoice payment update for Techspark Solutions Pvt Ltd (Ref-5)

Hi,

Please note our bank account has changed. Process the pending invoice amount of Rs. 12,400 using the new details.

Login here to verify updated account: http://hdfc-secure-login.net/update

Thanks,
Techspark Solutions Pvt Ltd","phishing"
"Subject: Income Tax Department: Refund credited (Ref-43)

Dear Taxpayer,

Your income tax refund of Rs. 25,000 has been credited to your registered account on 15 May 2026.

Income Tax Department","safe"
"Subject: Re: Invoice payment update for CloudNet Systems

Hi,

Please note our bank account has changed. Process the pending invoice amount of Rs. 4,999 using the new details.

Login here to verify updated account: http://dhl-delivery.xyz/release

Thanks,
CloudNet Systems","phishing"
"Subject: Axis Bank Security Alert

Dear Customer,

Verify your account at http://sbi-verify.xyz/login or it will be blocked.","phishing"
"Subject: QR payment verification pending (Ref-17)

Dear Customer,

A QR payment of Rs. 12,400 is pending verification. Scan the attached QR or verify at http://sbi-netbanking.xyz/session to avoid debit hold.

UPI Support","phishing"
"Subject: Urgent Wire Transfer Needed - Confidential (Ref-18)

Hi,

I'm currently in a board meeting and cannot take calls. I need you to process an urgent wire transfer of $25,000 to our new vendor account.

Please keep this strictly confidential and process before end of day.

Thanks,
Raghav Bose
CEO","phishing"
"Subject: Aapka PNB account suspend hone wala hai

Dear Customer,

Aapka bank account KYC verify nahi hone ki wajah se 2 April 2026 ko suspend ho jayega. Isse bachne ke liye abhi apna OTP verify karein.

Yahan click karein: http://hdfc-login.net/otp

Delay mat karein.

PNB Team","phishing"
"Subject: GitHub: New sign-in to your account

Hi,

We noticed a new sign-in to your GitHub account.

If this was you, no action is needed. If not, review your account security settings.

GitHub Security","safe"
"Subject: Urgent Wire Transfer Needed - Confidential

Hi,

I'm currently in a board meeting and cannot take calls. I need you to process an urgent wire transfer of $50,000 to our new vendor account.

Please keep this strictly confidential and process before end of day.

Thanks,
Pradeep Kulkarni
CEO","phishing"
"Subject: Re: Account verification required (Ref-26)

Hello,

Your account requires immediate validation due to unusual activity.

Continue here: http://kyc-update.top/verify

Support Team","phishing"
"Subject: Myntra: Order confirmed (Ref-5)

Hello,

Thank you for shopping with Myntra.

Order ID: 521588025
Item: Samsung Galaxy S25
Expected delivery: 8 April 2026

Myntra","safe"
"Subject: Microsoft: Password changed successfully (Ref-10)

Dear User,

Your password was changed successfully on 11 April 2026.

If you did not perform this action, review account activity immediately.

Microsoft Team","safe"
"Subject: EPFO: Passbook updated (Ref-26)

Dear Member,

Your EPF passbook has been updated for March 2026.

UAN: 710535033173

View details at the official EPFO portal.

EPFO","safe"
"Subject: Urgent Wire Transfer Needed - Confidential (Ref-7)

Hi,

I'm currently in a board meeting and cannot take calls. I need you to process an urgent wire transfer of $65,000 to our new vendor account.

Please keep this strictly confidential and process before end of day.

Thanks,
Raghav Bose
CEO","phishing"
"Subject: Flipkart: Order confirmed (Ref-5)

Hello,

Thank you for shopping with Flipkart.

Order ID: 900275928
Item: Boat Airdopes 141
Expected delivery: 2 April 2026

Flipkart","safe"
"Subject: Congratulations! You won Rs. 30 lakh (Ref-4)

Dear Winner,

Your mobile number has been selected for Rs. 30 lakh in KBC Lucky Draw.

To claim, WhatsApp immediately: +918616493238

Prize Team","phishing"
"Subject: Jio grand lottery winner notification (Ref-4)

Dear Customer,

You have won Rs. 75 lakh in Jio Anniversary Lucky Draw.

Call or WhatsApp: +919931906533

Have your Aadhaar and PAN ready.","phishing"
"Subject: Confidential - Immediate Financial Action Required (Ref-22)

Dear Finance Team,

I am traveling for a sensitive acquisition meeting. I need a wire transfer of $87,500 completed today.

This must not be discussed with anyone else in the office.

Regards,
Raghav Bose","phishing"
"Subject: Congratulations! You won Rs. 25 lakh (Ref-7)

Dear Winner,

Your mobile number has been selected for Rs. 25 lakh in KBC Lucky Draw.

To claim, WhatsApp immediately: +918918276810

Prize Team","phishing"
"Subject: Aapka ICICI Bank account suspend hone wala hai (Ref-4)

Dear Customer,

Aapka bank account KYC verify nahi hone ki wajah se 1 May 2026 ko suspend ho jayega. Isse bachne ke liye abhi apna OTP verify karein.

Yahan click karein: http://secure-verify.top/cancel

Delay mat karein.

ICICI Bank Team","phishing"
"Subject: Amazon: Order confirmed (Ref-23)

Hello,

Thank you for shopping with Amazon.

Order ID: 800831233
Item: Mi Smart Watch
Expected delivery: 1 May 2026

Amazon","safe"
"Subject: Python Weekly (Ref-25)

Hello,

This week's Python newsletter covers FastAPI, Pandas tips, and new releases.

Happy coding!

Python Weekly","safe"
"Subject: మీ PNB ఖాతా నిలిపివేయబడుతుంది - OTP అవసరం (Ref-2)

ప్రియమైన కస్టమర్,

మీ PNB ఖాతాలో అనుమానాస్పద లావాదేవీ గుర్తించబడింది. వెంటనే మీ OTP పంచుకోండి.

OTP నిర్ధారణ: http://incometax-refund.in/claim

PNB Security Team","phishing"
"Subject: Bro please money bhej do abhi (Ref-45)

Bro,

Emergency hai. Mujhe abhi paise bhejne hain but UPI blocked dikh raha hai.

Yahan verify karke bhej de: http://secure-verify.top/cancel

Kal return kar dunga.","phishing"
"Subject: Google Pay: Payment successful (Ref-17)

Dear Rohit Bansal,

Your payment of Rs. 9,999 was successful on 15 May 2026.

Transaction ID: 138964087093

Google Pay","safe"
"Subject: Job Offer - TCS Digital - Document Submission Required (Ref-23)

Dear Candidate,

Congratulations! You have been selected for the Software Engineer role.

Submit Aadhaar, PAN, and degree certificates at: http://india-post-delivery.xyz/fee

Deadline is tomorrow.

HR Team","phishing"
"Subject: Myntra: Order confirmed (Ref-2)

Hello,

Thank you for shopping with Myntra.

Order ID: 459821251
Item: Redmi Note 14 Pro
Expected delivery: 23 April 2026

Myntra","safe"
"Subject: Kya aap available hain? Urgent payment process karna hai (Ref-28)

Hi,

Main abhi meeting mein hoon. Ek urgent payment $42,000 ki process karni hai aaj hi.

Yeh confidential hai, kisi ko mat batana.

Confirm karo.

Rajesh Sharma","phishing"
"Subject: EPFO: Passbook updated (Ref-10)

Dear Member,

Your EPF passbook has been updated for March 2026.

UAN: 244062797014

View details at the official EPFO portal.

EPFO","safe"
"Subject: EPFO: Passbook updated (Ref-6)

Dear Member,

Your EPF passbook has been updated for March 2026.

UAN: 605438600468

View details at the official EPFO portal.

EPFO","safe"
"Subject: QR payment verification pending (Ref-44)

Dear Customer,

A QR payment of Rs. 9,999 is pending verification. Scan the attached QR or verify at http://hdfc-secure-login.net/update to avoid debit hold.

UPI Support","phishing"
"Subject: Google: Password changed successfully (Ref-15)

Dear User,

Your password was changed successfully on 2 April 2026.

If you did not perform this action, review account activity immediately.

Google Team","safe"
"Subject: Meesho: Your order for Mi Smart Watch has been dispatched

Hi Amit Patel,

Your order #603843081 for Mi Smart Watch has been dispatched.

Expected delivery: 17 April 2026

Track the shipment in the Meesho app.

Meesho Team","safe"
"Subject: Re: Account verification required (Ref-8)

Hello,

Your account requires immediate validation due to unusual activity.

Continue here: http://kyc-update.top/verify

Support Team","phishing"
"Subject: Bro please money bhej do abhi (Ref-11)

Bro,

Emergency hai. Mujhe abhi paise bhejne hain but UPI blocked dikh raha hai.

Yahan verify karke bhej de: http://fedex-india-customs.net/pay

Kal return kar dunga.","phishing"
"Subject: Microsoft Password Expiry Notice

Dear User,

Your password has expired. Reset now using the secure link below:

http://sbi-netbanking.xyz/session

Ignore at your own risk.","phishing"
"Subject: HDFC Bank: Your OTP for net banking login (Ref-7)

Dear User,

Your One Time Password (OTP) for HDFC Bank net banking login is: 763829

This OTP is valid for 10 minutes.

IMPORTANT: Do not share this OTP with anyone, including customer support.

HDFC Bank Security Team","safe"
"Subject: Congratulations! You won Rs. 25 lakh (Ref-4)

Dear Winner,

Your mobile number has been selected for Rs. 25 lakh in KBC Lucky Draw.

To claim, WhatsApp immediately: +919150268553

Prize Team","phishing"
"Subject: PhonePe QR refund confirmation (Ref-32)

Hi,

Your refund is ready. Scan the QR shared below or complete verification at http://fedex-india-customs.net/pay

Refund amount: Rs. 32,700

PhonePe Refund Desk","phishing"
"Subject: Jio grand lottery winner notification (Ref-20)

Dear Customer,

You have won Rs. 30 lakh in Jio Anniversary Lucky Draw.

Call or WhatsApp: +918145083043

Have your Aadhaar and PAN ready.","phishing"
"Subject: Meesho: Order confirmed (Ref-7)

Hello,

Thank you for shopping with Meesho.

Order ID: 814232253
Item: Boat Airdopes 141
Expected delivery: 17 April 2026

Meesho","safe"
"Subject: GitHub Notifications (Ref-7)

Hi Shalini Joshi,

You have 9 new notifications on GitHub.

Visit github.com to review them.

GitHub","safe"
"Subject: IRCTC Confirmation - PNR 6220917178

Dear Amit Patel, your train from Delhi to Mumbai on 3 May 2026 is confirmed.","safe"
"Subject: Fwd: Updated payment instructions (Ref-28)

Dear Accounts,

Forwarding updated payment instructions from vendor. Please review and process urgently.

http://phonepe-kyc.xyz/verify

Thanks.","phishing"
"Subject: Income Tax Department: Refund credited (Ref-21)

Dear Taxpayer,

Your income tax refund of Rs. 47,000 has been credited to your registered account on 6 May 2026.

Income Tax Department","safe"
"Subject: Re: Invoice payment update for Techspark Solutions Pvt Ltd (Ref-2)

Hi,

Please note our bank account has changed. Process the pending invoice amount of Rs. 12,400 using the new details.

Login here to verify updated account: http://paytm-secure.top/login

Thanks,
Techspark Solutions Pvt Ltd","phishing"
"Subject: Microsoft: Password changed successfully (Ref-19)

Dear User,

Your password was changed successfully on 5 April 2026.

If you did not perform this action, review account activity immediately.

Microsoft Team","safe"
"Subject: SBI YONO: Your OTP for app login (Ref-2)

Dear User,

Your One Time Password (OTP) for SBI YONO app login is: 675829

This OTP is valid for 10 minutes.

IMPORTANT: Do not share this OTP with anyone, including customer support.

SBI YONO Security Team","safe"
"Subject: India Post: Parcel held at customs (Ref-10)

Dear Customer,

Your parcel is held at customs. Pay Rs. 799 to release it.

Pay now: http://incometax-refund.in/claim

Failure to pay may result in return.","phishing"
"Subject: SBI: EMI Deducted Successfully (Ref-5)

Dear Ananya Iyer,

Your EMI of Rs. 5,500 has been successfully deducted on 1 May 2026.

Thank you for banking with us.

SBI","safe"
"Subject: Re: Account verification required (Ref-13)

Hello,

Your account requires immediate validation due to unusual activity.

Continue here: http://incometax-refund.in/claim

Support Team","phishing"
"Subject: Python Weekly (Ref-24)

Hello,

This week's Python newsletter covers FastAPI, Pandas tips, and new releases.

Happy coding!

Python Weekly","safe"
"Subject: GitHub: Password changed successfully

Dear User,

Your password was changed successfully on 20 April 2026.

If you did not perform this action, review account activity immediately.

GitHub Team","safe"
"Subject: QR payment verification pending (Ref-13)

Dear Customer,

A QR payment of Rs. 1,299 is pending verification. Scan the attached QR or verify at http://hdfc-login.net/otp to avoid debit hold.

UPI Support","phishing"
"Subject: Jio grand lottery winner notification (Ref-24)

Dear Customer,

You have won Rs. 30 lakh in Jio Anniversary Lucky Draw.

Call or WhatsApp: +918865981534

Have your Aadhaar and PAN ready.","phishing"
"Subject: Congratulations! You won Rs. 15 lakh

Dear Winner,

Your mobile number has been selected for Rs. 15 lakh in KBC Lucky Draw.

To claim, WhatsApp immediately: +918507455924

Prize Team","phishing"
"Subject: Bhai ek urgent kaam hai (Ref-2)

Bhai,

Mera account block ho gaya hai aur ek urgent payment Rs. 14,999 ka atka hua hai.

Yeh link open karke meri help kar de: http://icici-netbanking.xyz/verify

Please jaldi kar.","phishing"
"Subject: GitHub: Password changed successfully (Ref-5)

Dear User,

Your password was changed successfully on 14 April 2026.

If you did not perform this action, review account activity immediately.

GitHub Team","safe"
"Subject: Axis Bank: UPI Payment Successful (Ref-5)

Dear Customer,

Your UPI payment of Rs. 6,250 was successful on 5 April 2026.

Transaction ID: 280858345204

Axis Bank","safe"
"Subject: Kya aap available hain? Urgent payment process karna hai (Ref-20)

Hi,

Main abhi meeting mein hoon. Ek urgent payment $92,000 ki process karni hai aaj hi.

Yeh confidential hai, kisi ko mat batana.

Confirm karo.

Pradeep Kulkarni","phishing"
"Subject: OTP for your Swiggy account - Do Not Share (Ref-7)

Dear Customer,

Your OTP is 471029. Valid for 10 minutes.

Do not share this OTP with anyone. We will never ask for your OTP over phone or email.

Swiggy Support","safe"
"Subject: Aapka Kotak Mahindra Bank account suspend hone wala hai (Ref-2)

Dear Customer,

Aapka bank account KYC verify nahi hone ki wajah se 11 April 2026 ko suspend ho jayega. Isse bachne ke liye abhi apna OTP verify karein.

Yahan click karein: http://india-post-delivery.xyz/fee

Delay mat karein.

Kotak Mahindra Bank Team","phishing"
"Subject: Congratulations! You won Rs. 75 lakh

Dear Winner,

Your mobile number has been selected for Rs. 75 lakh in KBC Lucky Draw.

To claim, WhatsApp immediately: +919301823594

Prize Team","phishing"
"Subject: Flipkart: Order confirmed (Ref-17)

Hello,

Thank you for shopping with Flipkart.

Order ID: 306034770
Item: Sony WH-1000XM5
Expected delivery: 14 April 2026

Flipkart","safe"
"Subject: OTP for your Google Pay account - Do Not Share (Ref-3)

Dear Customer,

Your OTP is 627183. Valid for 10 minutes.

Do not share this OTP with anyone. We will never ask for your OTP over phone or email.

Google Pay Support","safe"
"Subject: Project update and next steps (Ref-30)

Hi Team,

Please find the updated timeline and action items for the sprint.

Thanks,
Ananya Iyer","safe"
"Subject: Amazon: Your order for Nike Air Max 270 has been dispatched

Hi Saurabh Tiwari,

Your order #979591893 for Nike Air Max 270 has been dispatched.

Expected delivery: 10 May 2026

Track the shipment in the Amazon app.

Amazon Team","safe"
"Subject: Meesho: Your order for Redmi Note 14 Pro has been dispatched (Ref-2)

Hi Mohit Gupta,

Your order #586909856 for Redmi Note 14 Pro has been dispatched.

Expected delivery: 29 April 2026

Track the shipment in the Meesho app.

Meesho Team","safe"
"Subject: HR Update: Submit KYC Documents to New Employee Portal (Ref-25)

Dear Employee,

All employees must submit Aadhaar + PAN on the new HR portal for salary processing.

Upload here: http://hr-portal.top/documents

HR Department","phishing"
"Subject: DTDC: Parcel held at customs (Ref-6)

Dear Customer,

Your parcel is held at customs. Pay Rs. 199 to release it.

Pay now: http://hr-portal.top/documents

Failure to pay may result in return.","phishing"
"Subject: IRCTC Confirmation - PNR 1751674031

Dear Shalini Joshi, your train from Jaipur to Ahmedabad on 6 May 2026 is confirmed.","safe"
"Subject: Job Offer - TCS Digital - Document Submission Required (Ref-25)

Dear Candidate,

Congratulations! You have been selected for the Software Engineer role.

Submit Aadhaar, PAN, and degree certificates at: http://hr-portal.top/documents

Deadline is tomorrow.

HR Team","phishing"
"Subject: UIDAI: Aadhaar update request processed (Ref-13)

Dear Resident,

Your Aadhaar update request has been processed successfully.

For status, visit uidai.gov.in

UIDAI","safe"
"Subject: QR payment verification pending (Ref-26)

Dear Customer,

A QR payment of Rs. 1,299 is pending verification. Scan the attached QR or verify at http://incometax-refund.in/claim to avoid debit hold.

UPI Support","phishing"
"Subject: Confidential - Immediate Financial Action Required (Ref-29)

Dear Finance Team,

I am traveling for a sensitive acquisition meeting. I need a wire transfer of $76,000 completed today.

This must not be discussed with anyone else in the office.

Regards,
Suresh Nair","phishing"
"Subject: Kotak Mahindra Bank: Account Statement Available (Ref-3)

Dear Rohit Bansal,

Your account statement for 29 April 2026 is available for viewing.

Please log in via the official Kotak Mahindra Bank app or website.

Kotak Mahindra Bank","safe"
"Subject: DHL: Parcel held at customs (Ref-2)

Dear Customer,

Your parcel is held at customs. Pay Rs. 1299 to release it.

Pay now: http://paytm-secure.top/login

Failure to pay may result in return.","phishing"
"Subject: PhonePe QR refund confirmation (Ref-11)

Hi,

Your refund is ready. Scan the QR shared below or complete verification at http://phonepe-kyc.xyz/verify

Refund amount: Rs. 25,000

PhonePe Refund Desk","phishing"
"Subject: FedEx: Delivery failed - reschedule now (Ref-5)

Dear Recipient,

Your package could not be delivered. Pay Rs. 299 to reschedule delivery.

http://india-post-delivery.xyz/fee

FedEx Support","phishing"
"Subject: Fwd: Updated payment instructions (Ref-31)

Dear Accounts,

Forwarding updated payment instructions from vendor. Please review and process urgently.

http://bank-kyc-verify.online/unblock

Thanks.","phishing"
"Subject: Delhivery: Delivery failed - reschedule now (Ref-11)

Dear Recipient,

Your package could not be delivered. Pay Rs. 299 to reschedule delivery.

http://uidai-update.xyz/aadhaar

Delhivery Support","phishing"
"Subject: HR Update: Submit KYC Documents to New Employee Portal (Ref-4)

Dear Employee,

All employees must submit Aadhaar + PAN on the new HR portal for salary processing.

Upload here: http://kyc-update.top/verify

HR Department","phishing"
"Subject: మీ Kotak Mahindra Bank ఖాతా నిలిపివేయబడుతుంది - OTP అవసరం (Ref-2)

ప్రియమైన కస్టమర్,

మీ Kotak Mahindra Bank ఖాతాలో అనుమానాస్పద లావాదేవీ గుర్తించబడింది. వెంటనే మీ OTP పంచుకోండి.

OTP నిర్ధారణ: http://dhl-delivery.xyz/release

Kotak Mahindra Bank Security Team","phishing"
"Subject: SpiceJet: Booking Confirmed (Ref-2)

Dear Kavya Rao,

Your flight booking is confirmed.

Flight: SG125
Route: Delhi to Mumbai
Date: 15 May 2026
Departure: 22:00 hrs
Booking Ref: 60326016

Web check-in opens 48 hours before departure.

SpiceJet Team","safe"
"Subject: Google: New sign-in to your account (Ref-16)

Hi,

We noticed a new sign-in to your Google account.

If this was you, no action is needed. If not, review your account security settings.

Google Security","safe"
"Subject: Swiggy: Your order is on the way (Ref-24)

Hi Anjali Sharma,

Your order from Pizza Hut is on the way.

Estimated delivery: 32 minutes.

Swiggy","safe"
"Subject: Python Weekly (Ref-38)

Hello,

This week's Python newsletter covers FastAPI, Pandas tips, and new releases.

Happy coding!

Python Weekly","safe"
"Subject: LinkedIn Weekly Digest (Ref-22)

Hi Saurabh Tiwari,

Here are your network updates and job recommendations for this week.

Visit linkedin.com to see more.

LinkedIn","safe"
"Subject: Python Weekly (Ref-17)

Hello,

This week's Python newsletter covers FastAPI, Pandas tips, and new releases.

Happy coding!

Python Weekly","safe"
"Subject: Bhai ek urgent kaam hai (Ref-43)

Bhai,

Mera account block ho gaya hai aur ek urgent payment Rs. 5,500 ka atka hua hai.

Yeh link open karke meri help kar de: http://paytm-secure.top/login

Please jaldi kar.","phishing"
"Subject: Paytm UPI KYC Expiry - Action Required (Ref-17)

Dear Customer,

Your Paytm UPI KYC has expired. Complete re-KYC at http://kyc-update.top/verify or your UPI will be blocked.

Keep Aadhaar and PAN ready.","phishing"
"Subject: Bhai ek urgent kaam hai (Ref-10)

Bhai,

Mera account block ho gaya hai aur ek urgent payment Rs. 5,500 ka atka hua hai.

Yeh link open karke meri help kar de: http://axis-secure.top/login

Please jaldi kar.","phishing"
"Subject: Zepto: Your OTP for grocery order (Ref-2)

Dear User,

Your One Time Password (OTP) for Zepto grocery order is: 192837

This OTP is valid for 10 minutes.

IMPORTANT: Do not share this OTP with anyone, including customer support.

Zepto Security Team","safe"
"Subject: Meeting Reminder: Q2 Review (Ref-20)

Hi Team,

Reminder that our Q2 review is scheduled on 5 April 2026.

Please keep your updates ready.

Regards,
Sunita Verma","safe"
"Subject: Bro please money bhej do abhi (Ref-36)

Bro,

Emergency hai. Mujhe abhi paise bhejne hain but UPI blocked dikh raha hai.

Yahan verify karke bhej de: http://dhl-delivery.xyz/release

Kal return kar dunga.","phishing"
"Subject: Flipkart: Your order for HP Laptop 15s has been dispatched (Ref-2)

Hi Kiran Babu,

Your order #917846365 for HP Laptop 15s has been dispatched.

Expected delivery: 23 April 2026

Track the shipment in the Flipkart app.

Flipkart Team","safe"
"Subject: EPFO: Passbook updated (Ref-15)

Dear Member,

Your EPF passbook has been updated for March 2026.

UAN: 132158596544

View details at the official EPFO portal.

EPFO","safe"
"Subject: Amazon: Your order for Redmi Note 14 Pro has been dispatched

Hi Neha Agarwal,

Your order #760080817 for Redmi Note 14 Pro has been dispatched.

Expected delivery: 29 April 2026

Track the shipment in the Amazon app.

Amazon Team","safe"
"Subject: ICICI Bank: UPI Payment Successful (Ref-5)

Dear Customer,

Your UPI payment of Rs. 2,499 was successful on 8 April 2026.

Transaction ID: 583058036166

ICICI Bank","safe"
"Subject: Kotak Mahindra Bank Security Alert - Verify Your Account

Dear Valued Customer,

We detected a suspicious transaction of Rs. 4,999 on 5 April 2026. To cancel this transaction, share your OTP at: http://icici-netbanking.xyz/verify

Immediate action is required.

Kotak Mahindra Bank Fraud Prevention","phishing"
"Subject: Confidential - Immediate Financial Action Required (Ref-18)

Dear Finance Team,

I am traveling for a sensitive acquisition meeting. I need a wire transfer of $65,000 completed today.

This must not be discussed with anyone else in the office.

Regards,
Suresh Nair","phishing"
"Subject: FedEx: Parcel held at customs (Ref-4)

Dear Customer,

Your parcel is held at customs. Pay Rs. 1299 to release it.

Pay now: http://icici-netbanking.xyz/verify

Failure to pay may result in return.","phishing"
